ObjectID,FacilityID,FacilityRank,Name,IncidentCurbApproach,FacilityCurbApproach,IncidentID,Total_Length
1245,23,6,Location 23 - Location 22,1,1,22,13981.787715974422099
1246,24,7,Location 24 - Location 22,1,1,22,13981.787715974422099
1247,26,8,Location 26 - Location 22,1,1,22,14030.622236454062659
1248,17,9,Location 17 - Location 22,1,2,22,40876.633386923633225
1249,18,10,Location 18 - Location 22,1,2,22,40876.633386923633225
1250,43,11,Location 43 - Location 22,1,1,22,54557.475620604964206
1251,7,12,Location 7 - Location 22,1,2,22,56861.668584737366473
1252,8,13,Location 8 - Location 22,1,2,22,56937.657153873667994
1253,57,14,Location 57 - Location 22,1,2,22,57672.584580060633016
1254,12,15,Location 12 - Location 22,1,2,22,59088.171495175811287
1255,13,16,Location 13 - Location 22,1,2,22,59102.741915659069491
1256,11,17,Location 11 - Location 22,1,2,22,66426.665654102893313
1257,9,18,Location 9 - Location 22,1,1,22,66432.364646887552226
1258,10,19,Location 10 - Location 22,1,1,22,66432.364646887552226
1259,30,20,Location 30 - Location 22,1,2,22,74527.207972143049119
1260,41,21,Location 41 - Location 22,1,1,22,99473.654060284592560
1261,39,22,Location 39 - Location 22,1,1,22,99519.724582651746459
1262,40,23,Location 40 - Location 22,1,1,22,99519.724582651746459
1263,42,24,Location 42 - Location 22,1,1,22,100182.351048518918105
1264,31,25,Location 31 - Location 22,1,1,22,104092.309379363359767
1265,32,26,Location 32 - Location 22,1,1,22,104093.177374037142727
1266,46,27,Location 46 - Location 22,1,1,22,113683.617034491064260
1267,47,28,Location 47 - Location 22,1,1,22,113683.617034491064260
1268,48,29,Location 48 - Location 22,1,1,22,113683.617034491064260
1269,27,30,Location 27 - Location 22,1,1,22,125584.933587572610122
1270,28,31,Location 28 - Location 22,1,1,22,128992.203523468851927
1271,29,32,Location 29 - Location 22,1,1,22,128992.203523468851927
1272,53,33,Location 53 - Location 22,1,1,22,132873.020778199570486
1273,52,34,Location 52 - Location 22,1,2,22,132874.623120341042522
1274,54,35,Location 54 - Location 22,1,1,22,132880.952351771207759
1275,2,36,Location 2 - Location 22,1,1,22,133093.512965804548003
1276,3,37,Location 3 - Location 22,1,1,22,133115.000168000289705
1277,4,38,Location 4 - Location 22,1,2,22,133161.899909777421271
1278,5,39,Location 5 - Location 22,1,2,22,133314.011922287550988
1279,6,40,Location 6 - Location 22,1,2,22,133420.067104427580489
1280,44,41,Location 44 - Location 22,1,1,22,147908.424779039953137
1281,45,42,Location 45 - Location 22,1,1,22,147908.424779039953137
1282,58,43,Location 58 - Location 22,1,1,22,156337.723372455075150
1283,59,44,Location 59 - Location 22,1,1,22,156337.723372455075150
1284,60,45,Location 60 - Location 22,1,1,22,156337.723372455075150
1285,19,46,Location 19 - Location 22,1,2,22,156419.555895257391967
1286,15,47,Location 15 - Location 22,1,2,22,159451.231806249154033
1287,16,48,Location 16 - Location 22,1,2,22,159465.799533762969077
1288,14,49,Location 14 - Location 22,1,2,22,159496.223676181514747
1289,55,50,Location 55 - Location 22,1,2,22,161481.704662943811854
1290,56,51,Location 56 - Location 22,1,1,22,174419.663244512223173
1291,62,52,Location 62 - Location 22,1,1,22,194347.254056652047439
1292,33,53,Location 33 - Location 22,1,1,22,198087.248827540519414
1293,37,54,Location 37 - Location 22,1,1,22,199911.535710860567633
1294,34,55,Location 34 - Location 22,1,1,22,200040.498410380852874
1295,35,56,Location 35 - Location 22,1,1,22,200040.498410380852874
1296,36,57,Location 36 - Location 22,1,1,22,200040.498410380852874
1297,38,58,Location 38 - Location 22,1,1,22,212658.172259626328014
1298,61,59,Location 61 - Location 22,1,1,22,213044.748219605797203
1299,23,1,Location 23 - Location 23,1,1,23,0.000000000000000
1300,24,2,Location 24 - Location 23,1,1,23,0.000000000000000
1301,25,3,Location 25 - Location 23,2,1,23,35.146220616752849
1302,26,4,Location 26 - Location 23,1,1,23,48.834520479641021
1303,20,5,Location 20 - Location 23,2,2,23,1421.685989047471139
1304,1,6,Location 1 - Location 23,2,2,23,6920.698778939397016
1305,21,7,Location 21 - Location 23,2,2,23,13981.787715974420280
1306,22,8,Location 22 - Location 23,2,2,23,13981.787715974420280
1307,17,9,Location 17 - Location 23,2,2,23,27134.262058714342857
1308,18,10,Location 18 - Location 23,2,2,23,27134.262058714342857
1309,43,11,Location 43 - Location 23,2,1,23,40815.104292395677476
1310,7,12,Location 7 - Location 23,2,2,23,43119.297256528079743
1311,8,13,Location 8 - Location 23,2,2,23,43195.285825664381264
1312,57,14,Location 57 - Location 23,2,2,23,43930.213251851346286
1313,12,15,Location 12 - Location 23,2,2,23,45345.800166966502729
1314,13,16,Location 13 - Location 23,2,2,23,45360.370587449760933
1315,11,17,Location 11 - Location 23,2,2,23,52684.294325893577479
1316,9,18,Location 9 - Location 23,2,1,23,52689.993318678243668
1317,10,19,Location 10 - Location 23,2,1,23,52689.993318678243668
1318,41,20,Location 41 - Location 23,2,1,23,85731.282732075298554
1319,39,21,Location 39 - Location 23,2,1,23,85777.353254442452453
1320,40,22,Location 40 - Location 23,2,1,23,85777.353254442452453
1321,42,23,Location 42 - Location 23,2,1,23,86439.979720309624099
1322,30,24,Location 30 - Location 23,2,2,23,87738.550576652734890
1323,31,25,Location 31 - Location 23,2,1,23,90349.938051154065761
1324,32,26,Location 32 - Location 23,2,1,23,90350.806045827848720
1325,46,27,Location 46 - Location 23,2,1,23,99941.245706281770254
1326,47,28,Location 47 - Location 23,2,1,23,99941.245706281770254
1327,48,29,Location 48 - Location 23,2,1,23,99941.245706281770254
1328,27,30,Location 27 - Location 23,2,1,23,111842.562259363316116
1329,28,31,Location 28 - Location 23,2,1,23,115249.832195259557921
1330,29,32,Location 29 - Location 23,2,1,23,115249.832195259557921
1331,53,33,Location 53 - Location 23,2,1,23,119130.649449990261928
1332,52,34,Location 52 - Location 23,2,2,23,119132.251792131748516
1333,54,35,Location 54 - Location 23,2,1,23,119138.581023561899201
1334,2,36,Location 2 - Location 23,2,1,23,119351.141637595253997
1335,3,37,Location 3 - Location 23,2,1,23,119372.628839791010250
1336,4,38,Location 4 - Location 23,2,2,23,119419.528581568112713
1337,5,39,Location 5 - Location 23,2,2,23,119571.640594078256981
1338,6,40,Location 6 - Location 23,2,2,23,119677.695776218301035
1339,44,41,Location 44 - Location 23,2,1,23,134166.053450830746442
1340,45,42,Location 45 - Location 23,2,1,23,134166.053450830746442
1341,58,43,Location 58 - Location 23,2,1,23,142595.352044245781144
1342,59,44,Location 59 - Location 23,2,1,23,142595.352044245781144
1343,60,45,Location 60 - Location 23,2,1,23,142595.352044245781144
1344,19,46,Location 19 - Location 23,2,2,23,142677.184567048097961
1345,15,47,Location 15 - Location 23,2,2,23,145708.860478039860027
1346,16,48,Location 16 - Location 23,2,2,23,145723.428205553675070
1347,14,49,Location 14 - Location 23,2,2,23,145753.852347972220741
1348,55,50,Location 55 - Location 23,2,2,23,147739.333334734517848
1349,56,51,Location 56 - Location 23,2,1,23,160677.291916302929167
1350,62,52,Location 62 - Location 23,2,1,23,180604.882728442753432
1351,33,53,Location 33 - Location 23,2,1,23,184344.877499331225408
1352,37,54,Location 37 - Location 23,2,1,23,186169.164382651273627
1353,34,55,Location 34 - Location 23,2,1,23,186298.127082171558868
1354,35,56,Location 35 - Location 23,2,1,23,186298.127082171558868
1355,36,57,Location 36 - Location 23,2,1,23,186298.127082171558868
1356,38,58,Location 38 - Location 23,2,1,23,198915.800931417034008
1357,61,59,Location 61 - Location 23,2,1,23,199302.376891396503197
1358,23,1,Location 23 - Location 24,1,1,24,0.000000000000000
1359,24,2,Location 24 - Location 24,1,1,24,0.000000000000000
1360,25,3,Location 25 - Location 24,2,1,24,35.146220616752849
1361,26,4,Location 26 - Location 24,1,1,24,48.834520479641021
1362,20,5,Location 20 - Location 24,2,2,24,1421.685989047471139
1363,1,6,Location 1 - Location 24,2,2,24,6920.698778939397016
1364,21,7,Location 21 - Location 24,2,2,24,13981.787715974420280
1365,22,8,Location 22 - Location 24,2,2,24,13981.787715974420280
1366,17,9,Location 17 - Location 24,2,2,24,27134.262058714342857
1367,18,10,Location 18 - Location 24,2,2,24,27134.262058714342857
1368,43,11,Location 43 - Location 24,2,1,24,40815.104292395677476
1369,7,12,Location 7 - Location 24,2,2,24,43119.297256528079743
1370,8,13,Location 8 - Location 24,2,2,24,43195.285825664381264
1371,57,14,Location 57 - Location 24,2,2,24,43930.213251851346286
1372,12,15,Location 12 - Location 24,2,2,24,45345.800166966502729
1373,13,16,Location 13 - Location 24,2,2,24,45360.370587449760933
1374,11,17,Location 11 - Location 24,2,2,24,52684.294325893577479
1375,9,18,Location 9 - Location 24,2,1,24,52689.993318678243668
1376,10,19,Location 10 - Location 24,2,1,24,52689.993318678243668
1377,41,20,Location 41 - Location 24,2,1,24,85731.282732075298554
1378,39,21,Location 39 - Location 24,2,1,24,85777.353254442452453
1379,40,22,Location 40 - Location 24,2,1,24,85777.353254442452453
1380,42,23,Location 42 - Location 24,2,1,24,86439.979720309624099
1381,30,24,Location 30 - Location 24,2,2,24,87738.550576652734890
1382,31,25,Location 31 - Location 24,2,1,24,90349.938051154065761
1383,32,26,Location 32 - Location 24,2,1,24,90350.806045827848720
1384,46,27,Location 46 - Location 24,2,1,24,99941.245706281770254
1385,47,28,Location 47 - Location 24,2,1,24,99941.245706281770254
1386,48,29,Location 48 - Location 24,2,1,24,99941.245706281770254
1387,27,30,Location 27 - Location 24,2,1,24,111842.562259363316116
1388,28,31,Location 28 - Location 24,2,1,24,115249.832195259557921
1389,29,32,Location 29 - Location 24,2,1,24,115249.832195259557921
1390,53,33,Location 53 - Location 24,2,1,24,119130.649449990261928
1391,52,34,Location 52 - Location 24,2,2,24,119132.251792131748516
1392,54,35,Location 54 - Location 24,2,1,24,119138.581023561899201
1393,2,36,Location 2 - Location 24,2,1,24,119351.141637595253997
1394,3,37,Location 3 - Location 24,2,1,24,119372.628839791010250
1395,4,38,Location 4 - Location 24,2,2,24,119419.528581568112713
1396,5,39,Location 5 - Location 24,2,2,24,119571.640594078256981
1397,6,40,Location 6 - Location 24,2,2,24,119677.695776218301035
1398,44,41,Location 44 - Location 24,2,1,24,134166.053450830746442
1399,45,42,Location 45 - Location 24,2,1,24,134166.053450830746442
1400,58,43,Location 58 - Location 24,2,1,24,142595.352044245781144
1401,59,44,Location 59 - Location 24,2,1,24,142595.352044245781144
1402,60,45,Location 60 - Location 24,2,1,24,142595.352044245781144
1403,19,46,Location 19 - Location 24,2,2,24,142677.184567048097961
1404,15,47,Location 15 - Location 24,2,2,24,145708.860478039860027
1405,16,48,Location 16 - Location 24,2,2,24,145723.428205553675070
1406,14,49,Location 14 - Location 24,2,2,24,145753.852347972220741
1407,55,50,Location 55 - Location 24,2,2,24,147739.333334734517848
1408,56,51,Location 56 - Location 24,2,1,24,160677.291916302929167
1409,62,52,Location 62 - Location 24,2,1,24,180604.882728442753432
1410,33,53,Location 33 - Location 24,2,1,24,184344.877499331225408
1411,37,54,Location 37 - Location 24,2,1,24,186169.164382651273627
1412,34,55,Location 34 - Location 24,2,1,24,186298.127082171558868
1413,35,56,Location 35 - Location 24,2,1,24,186298.127082171558868
1414,36,57,Location 36 - Location 24,2,1,24,186298.127082171558868
1415,38,58,Location 38 - Location 24,2,1,24,198915.800931417034008
1416,61,59,Location 61 - Location 24,2,1,24,199302.376891396503197
1417,25,1,Location 25 - Location 25,2,2,25,0.000000000000000
1418,23,2,Location 23 - Location 25,2,1,25,35.146220616752849
1419,24,3,Location 24 - Location 25,2,1,25,35.146220616752849
1420,26,4,Location 26 - Location 25,2,1,25,83.980741096393871
1421,20,5,Location 20 - Location 25,1,2,25,1386.539768430718141
1422,1,6,Location 1 - Location 25,1,2,25,6885.552558322644472
1423,21,7,Location 21 - Location 25,1,2,25,13946.641495357667736
1424,22,8,Location 22 - Location 25,1,2,25,13946.641495357667736
1425,17,9,Location 17 - Location 25,1,2,25,27099.115838097586675
1426,18,10,Location 18 - Location 25,1,2,25,27099.115838097586675
1427,43,11,Location 43 - Location 25,1,1,25,40779.958071778921294
1428,7,12,Location 7 - Location 25,1,2,25,43084.151035911323561
1429,8,13,Location 8 - Location 25,1,2,25,43160.139605047625082
1430,57,14,Location 57 - Location 25,1,2,25,43895.067031234590104
1431,12,15,Location 12 - Location 25,1,2,25,45310.653946349753824
1432,13,16,Location 13 - Location 25,1,2,25,45325.224366833012027
1433,11,17,Location 11 - Location 25,1,2,25,52649.148105276828574
1434,9,18,Location 9 - Location 25,1,1,25,52654.847098061494762
1435,10,19,Location 10 - Location 25,1,1,25,52654.847098061494762
1436,41,20,Location 41 - Location 25,1,1,25,85696.136511458535097
1437,39,21,Location 39 - Location 25,1,1,25,85742.207033825688995
1438,40,22,Location 40 - Location 25,1,1,25,85742.207033825688995
1439,42,23,Location 42 - Location 25,1,1,25,86404.833499692860642
1440,30,24,Location 30 - Location 25,1,2,25,87703.404356035985984
1441,31,25,Location 31 - Location 25,1,1,25,90314.791830537302303
1442,32,26,Location 32 - Location 25,1,1,25,90315.659825211085263
1443,46,27,Location 46 - Location 25,1,1,25,99906.099485665006796
1444,47,28,Location 47 - Location 25,1,1,25,99906.099485665006796
1445,48,29,Location 48 - Location 25,1,1,25,99906.099485665006796
1446,27,30,Location 27 - Location 25,1,1,25,111807.416038746552658
1447,28,31,Location 28 - Location 25,1,1,25,115214.685974642794463
1448,29,32,Location 29 - Location 25,1,1,25,115214.685974642794463
1449,53,33,Location 53 - Location 25,1,1,25,119095.503229373498471
1450,52,34,Location 52 - Location 25,1,2,25,119097.105571514985058
1451,54,35,Location 54 - Location 25,1,1,25,119103.434802945135743
1452,2,36,Location 2 - Location 25,1,1,25,119315.995416978490539
1453,3,37,Location 3 - Location 25,1,1,25,119337.482619174246793
1454,4,38,Location 4 - Location 25,1,2,25,119384.382360951349256
1455,5,39,Location 5 - Location 25,1,2,25,119536.494373461493524
1456,6,40,Location 6 - Location 25,1,2,25,119642.549555601537577
1457,44,41,Location 44 - Location 25,1,1,25,134130.907230213982984
1458,45,42,Location 45 - Location 25,1,1,25,134130.907230213982984
1459,58,43,Location 58 - Location 25,1,1,25,142560.205823629017686
1460,59,44,Location 59 - Location 25,1,1,25,142560.205823629017686
1461,60,45,Location 60 - Location 25,1,1,25,142560.205823629017686
1462,19,46,Location 19 - Location 25,1,2,25,142642.038346431334503
1463,15,47,Location 15 - Location 25,1,2,25,145673.714257423096569
1464,16,48,Location 16 - Location 25,1,2,25,145688.281984936911613
1465,14,49,Location 14 - Location 25,1,2,25,145718.706127355457284
1466,55,50,Location 55 - Location 25,1,2,25,147704.187114117754390
1467,56,51,Location 56 - Location 25,1,1,25,160642.145695686165709
1468,62,52,Location 62 - Location 25,1,1,25,180569.736507825989975
1469,33,53,Location 33 - Location 25,1,1,25,184309.731278714461951
1470,37,54,Location 37 - Location 25,1,1,25,186134.018162034510169
1471,34,55,Location 34 - Location 25,1,1,25,186262.980861554795410
1472,35,56,Location 35 - Location 25,1,1,25,186262.980861554795410
1473,36,57,Location 36 - Location 25,1,1,25,186262.980861554795410
1474,38,58,Location 38 - Location 25,1,1,25,198880.654710800270550
1475,61,59,Location 61 - Location 25,1,1,25,199267.230670779739739
1476,26,1,Location 26 - Location 26,1,1,26,0.000000000000000
1477,23,2,Location 23 - Location 26,2,2,26,48.834520479641021
1478,24,3,Location 24 - Location 26,2,2,26,48.834520479641021
1479,25,4,Location 25 - Location 26,2,1,26,83.980741096393871
1480,20,5,Location 20 - Location 26,2,2,26,1470.520509527112154
1481,1,6,Location 1 - Location 26,2,2,26,6969.533299419038485
1482,21,7,Location 21 - Location 26,2,2,26,14030.622236454062659
1483,22,8,Location 22 - Location 26,2,2,26,14030.622236454062659
1484,17,9,Location 17 - Location 26,2,2,26,27183.096579193985235
1485,18,10,Location 18 - Location 26,2,2,26,27183.096579193985235
1486,43,11,Location 43 - Location 26,2,1,26,40863.938812875319854
1487,7,12,Location 7 - Location 26,2,2,26,43168.131777007722121
1488,8,13,Location 8 - Location 26,2,2,26,43244.120346144023642
1489,57,14,Location 57 - Location 26,2,2,26,43979.047772330988664
1490,12,15,Location 12 - Location 26,2,2,26,45394.634687446145108
1491,13,16,Location 13 - Location 26,2,2,26,45409.205107929403312
1492,11,17,Location 11 - Location 26,2,2,26,52733.128846373219858
1493,9,18,Location 9 - Location 26,2,1,26,52738.827839157886046
